Date,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,NumMosquitos_sum,species_culex_erraticus,species_culex_pipiens,species_culex_pipiens_restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans,species_unspecified_culex,month_of_year,week_of_year,year_and_month,year,reference_weather_stn,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_datetime,Sunset_datetime,CodeSum_BCFG,CodeSum_BR,CodeSum_DZ,CodeSum_FG,CodeSum_FG+,CodeSum_FU,CodeSum_GR,CodeSum_HZ,CodeSum_MIFG,CodeSum_RA,CodeSum_SN,CodeSum_SQ,CodeSum_TS,CodeSum_TSRA,CodeSum_VCFG,CodeSum_VCTS,Tavg_mean_past7day,WetBulb_mean_past7day,Heat_mean_past7day,Cool_mean_past7day,AvgSpeed_mean_past7day,PrecipTotal_mean_past7day,CodeSum_RA_sum_past7day,CodeSum_TSRA_sum_past7day,CodeSum_DZ_sum_past7day,data_availability_for_7_days,Tavg_mean_past14day,WetBulb_mean_past14day,Heat_mean_past14day,Cool_mean_past14day,AvgSpeed_mean_past14day,PrecipTotal_mean_past14day,CodeSum_RA_sum_past14day,CodeSum_TSRA_sum_past14day,CodeSum_DZ_sum_past14day,data_availability_for_14_days,CodeSum_RA_sum_past21day,CodeSum_TSRA_sum_past21day,CodeSum_DZ_sum_past21day,data_availability_for_21_days,sp_count_past_7_days_25_meters,sp_count_past_7_days_50_meters,sp_count_past_7_days_75_meters,sp_count_past_14_days_25_meters,sp_count_past_14_days_50_meters,sp_count_past_14_days_75_meters,daylight_duration_in_minutes
2007-08-15,CULEX PIPIENS,10, W 95TH ST,T085,41.721474,-87.648064,0,20.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.69629300000004,0,1.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.69629300000004,0,1.0,0,0,0,1,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,10, S CALIFORNIA AVE,T088,41.869107,-87.69629300000004,0,4.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,41.719059,-87.675088,0,6.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,96, S HOYNE AVE,T161,41.719059,-87.675088,0,4.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,18, W LELAND AVE,T219,41.966986999999996,-87.674677,0,4.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,18, W LELAND AVE,T219,41.966986999999996,-87.674677,0,4.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,50.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,1.0,0,0,0,1,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,26.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX TERRITANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,2.0,0,0,0,0,0,0,1,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,0,49.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,1,1,80,71,76,4,67,70,0,11,0.23,29.17,29.89,3.4,7,5.8,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76.57142857142857,70.0,0.0,11.571428571428573,5.985714285714287,0.14,3,4,0,7,77.92857142857143,70.5,0.0,12.928571428571427,6.428571428571429,0.29071428571428576,8,7,0,14,10,8,0,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,64, W STRONG ST,T014,41.970248,-87.787992,0,44.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,1,1,80,71,76,4,67,70,0,11,0.23,29.17,29.89,3.4,7,5.8,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76.57142857142857,70.0,0.0,11.571428571428573,5.985714285714287,0.14,3,4,0,7,77.92857142857143,70.5,0.0,12.928571428571427,6.428571428571429,0.29071428571428576,8,7,0,14,10,8,0,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000002,0,1.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000002,0,2.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,0,2.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,0,9.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,0,6.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,20, E 111TH ST,T084,41.692555,-87.598865,0,9.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,80.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,1,1,80,71,76,4,67,70,0,11,0.23,29.17,29.89,3.4,7,5.8,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76.57142857142857,70.0,0.0,11.571428571428573,5.985714285714287,0.14,3,4,0,7,77.92857142857143,70.5,0.0,12.928571428571427,6.428571428571429,0.29071428571428576,8,7,0,14,10,8,0,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,63.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,1,1,80,71,76,4,67,70,0,11,0.23,29.17,29.89,3.4,7,5.8,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76.57142857142857,70.0,0.0,11.571428571428573,5.985714285714287,0.14,3,4,0,7,77.92857142857143,70.5,0.0,12.928571428571427,6.428571428571429,0.29071428571428576,8,7,0,14,10,8,0,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.68826700000002,0,9.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,11, S ARTESIAN AVE,T160,41.903002,-87.68826700000002,0,7.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,60, W ROSCOE ST,T005,41.942114000000004,-87.776385,0,7.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,60, W ROSCOE ST,T005,41.942114000000004,-87.776385,0,5.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960615999999995,-87.777189,0,3.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,1,1,80,71,76,4,67,70,0,11,0.23,29.17,29.89,3.4,7,5.8,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76.57142857142857,70.0,0.0,11.571428571428573,5.985714285714287,0.14,3,4,0,7,77.92857142857143,70.5,0.0,12.928571428571427,6.428571428571429,0.29071428571428576,8,7,0,14,10,8,0,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,60, W MONTROSE DR,T017,41.960615999999995,-87.777189,0,3.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,1,1,80,71,76,4,67,70,0,11,0.23,29.17,29.89,3.4,7,5.8,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76.57142857142857,70.0,0.0,11.571428571428573,5.985714285714287,0.14,3,4,0,7,77.92857142857143,70.5,0.0,12.928571428571427,6.428571428571429,0.29071428571428576,8,7,0,14,10,8,0,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,33, E RANDOLPH ST,T044,41.883284,-87.705085,0,3.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.70373599999998,0,4.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX RESTUANS,33, W 104TH ST,T095,41.704336,-87.70373599999998,0,2.0,0,0,0,1,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,33, W 104TH ST,T095,41.704336,-87.70373599999998,0,2.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,49, W SUNNYSIDE AVE,T004,41.96272800000001,-87.748367,0,1.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,41.836644,-87.677737,0,9.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX RESTUANS,30, S HOYNE AVE,T035,41.836644,-87.677737,1,1.0,0,0,0,1,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,30, S HOYNE AVE,T035,41.836644,-87.677737,0,4.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,41.837084999999995,-87.729384,0,5.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX RESTUANS,42, W 31ST ST,T036,41.837084999999995,-87.729384,0,1.0,0,0,0,1,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,42, W 31ST ST,T036,41.837084999999995,-87.729384,0,4.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911823999999996,-87.726737,0,20.0,0,0,1,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX RESTUANS,17, N PULASKI RD,T039,41.911823999999996,-87.726737,0,1.0,0,0,0,1,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
2007-08-15,CULEX PIPIENS,17, N PULASKI RD,T039,41.911823999999996,-87.726737,0,3.0,0,1,0,0,0,0,0,0,8,33,2007-08,2007,2,2,81,72,77,4,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,2007-08-15 04:59:00,2007-08-15 18:54:00,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,77.42857142857143,69.71428571428571,0.0,12.428571428571427,6.571428571428571,0.2814285714285715,2,4,0,7,78.71428571428571,70.57142857142857,0.0,13.714285714285715,6.828571428571428,0.2257142857142857,5,7,1,14,6,8,1,21,0,0,0,0,0,0,835.0
