Latitude,Longitude,WnvPresent,species_culex_erraticus,species_culex_pipiens,species_culex_pipiens_restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans,species_unspecified_culex,month_of_year,week_of_year,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_BR,CodeSum_DZ,CodeSum_FG,CodeSum_HZ,CodeSum_RA,CodeSum_TS,CodeSum_TSRA,CodeSum_VCTS,Tavg_mean_past7day,WetBulb_mean_past7day,Heat_mean_past7day,Cool_mean_past7day,AvgSpeed_mean_past7day,PrecipTotal_mean_past7day,CodeSum_RA_sum_past7day,CodeSum_TSRA_sum_past7day,CodeSum_DZ_sum_past7day,Tavg_mean_past14day,WetBulb_mean_past14day,Heat_mean_past14day,Cool_mean_past14day,AvgSpeed_mean_past14day,PrecipTotal_mean_past14day,CodeSum_RA_sum_past14day,CodeSum_TSRA_sum_past14day,CodeSum_DZ_sum_past14day,CodeSum_RA_sum_past21day,CodeSum_TSRA_sum_past21day,CodeSum_DZ_sum_past21day
41.970248,-87.787992,0,0,0,1,0,0,0,0,0,9,38,76,12,58,65,0,11,0.0,29.34,30.06,12.9,19,13.1,0,0,0,0,0,0,0,0,61.0,52.14285714285714,5.7142857142857135,1.7142857142857142,9.428571428571429,0.0,0,0,0,66.28571428571429,58.0,3.2142857142857144,4.5,9.864285714285714,0.05228571428571428,4,1,0,4,1,0
41.970248,-87.787992,0,0,1,0,0,0,0,0,0,9,38,76,12,58,65,0,11,0.0,29.34,30.06,12.9,19,13.1,0,0,0,0,0,0,0,0,61.0,52.14285714285714,5.7142857142857135,1.7142857142857142,9.428571428571429,0.0,0,0,0,66.28571428571429,58.0,3.2142857142857144,4.5,9.864285714285714,0.05228571428571428,4,1,0,4,1,0
41.970248,-87.787992,0,0,0,0,0,0,0,1,0,9,38,76,12,58,65,0,11,0.0,29.34,30.06,12.9,19,13.1,0,0,0,0,0,0,0,0,61.0,52.14285714285714,5.7142857142857135,1.7142857142857142,9.428571428571429,0.0,0,0,0,66.28571428571429,58.0,3.2142857142857144,4.5,9.864285714285714,0.05228571428571428,4,1,0,4,1,0
42.010412,-87.66214000000002,0,0,0,1,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
42.010412,-87.66214000000002,0,0,1,0,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.899229999999996,-87.716788,0,0,0,1,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.94016,-87.794896,0,0,1,0,0,0,0,0,0,9,38,76,12,58,65,0,11,0.0,29.34,30.06,12.9,19,13.1,0,0,0,0,0,0,0,0,61.0,52.14285714285714,5.7142857142857135,1.7142857142857142,9.428571428571429,0.0,0,0,0,66.28571428571429,58.0,3.2142857142857144,4.5,9.864285714285714,0.05228571428571428,4,1,0,4,1,0
41.942114000000004,-87.776385,0,0,1,0,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.942114000000004,-87.776385,0,0,0,0,0,0,0,1,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.960615999999995,-87.777189,0,0,0,1,0,0,0,0,0,9,38,76,12,58,65,0,11,0.0,29.34,30.06,12.9,19,13.1,0,0,0,0,0,0,0,0,61.0,52.14285714285714,5.7142857142857135,1.7142857142857142,9.428571428571429,0.0,0,0,0,66.28571428571429,58.0,3.2142857142857144,4.5,9.864285714285714,0.05228571428571428,4,1,0,4,1,0
41.960615999999995,-87.777189,0,0,1,0,0,0,0,0,0,9,38,76,12,58,65,0,11,0.0,29.34,30.06,12.9,19,13.1,0,0,0,0,0,0,0,0,61.0,52.14285714285714,5.7142857142857135,1.7142857142857142,9.428571428571429,0.0,0,0,0,66.28571428571429,58.0,3.2142857142857144,4.5,9.864285714285714,0.05228571428571428,4,1,0,4,1,0
41.883284,-87.705085,0,0,0,1,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.883284,-87.705085,0,0,1,0,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.96272800000001,-87.748367,0,0,0,1,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.96272800000001,-87.748367,0,0,0,0,1,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.96272800000001,-87.748367,0,0,1,0,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.836644,-87.677737,0,0,0,1,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.836644,-87.677737,0,0,1,0,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.836644,-87.677737,0,0,0,0,0,0,0,1,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.911823999999996,-87.726737,0,0,0,1,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.911823999999996,-87.726737,0,0,0,0,0,1,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.823065,-87.67837800000002,0,0,0,1,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.823065,-87.67837800000002,0,0,1,0,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.801179,-87.679447,0,0,1,0,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.800737,-87.71188000000002,0,0,0,1,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.800737,-87.71188000000002,0,0,1,0,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.82561,-87.726549,0,0,1,0,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.98480900000001,-87.728492,0,0,0,1,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.98480900000001,-87.728492,0,0,1,0,0,0,0,0,0,9,38,78,12,57,65,0,13,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,62.57142857142857,52.85714285714285,4.857142857142857,2.4285714285714284,9.328571428571427,0.0,0,0,0,67.57142857142857,58.64285714285714,2.7857142857142856,5.357142857142857,10.121428571428572,0.0715,2,2,0,2,2,0
41.688324,-87.676709,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.862292,-87.64886,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.862292,-87.64886,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.862292,-87.64886,0,0,0,0,0,0,0,1,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.720848,-87.666014,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.720848,-87.666014,0,0,0,0,1,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.731922,-87.677512,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.731922,-87.677512,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.868077,-87.666901,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.868077,-87.666901,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.869215999999994,-87.627561,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.869215999999994,-87.627561,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.662014,-87.72460799999998,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.958271,-87.702575,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.994469,-87.667736,0,0,0,0,0,0,0,1,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.682587,-87.707973,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.682587,-87.707973,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.682587,-87.707973,0,0,0,0,0,0,0,1,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.721474,-87.648064,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.721474,-87.648064,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.869107,-87.69629300000004,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.719059,-87.675088,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.692555,-87.598865,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.903002,-87.68826700000002,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.903002,-87.68826700000002,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.704336,-87.70373599999998,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.778296999999995,-87.752411,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.778296999999995,-87.752411,0,0,0,0,1,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.778296999999995,-87.752411,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.778296999999995,-87.752411,0,0,0,0,0,0,0,1,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.77166,-87.703047,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.77166,-87.703047,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.759346,-87.745602,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.759346,-87.745602,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.759346,-87.745602,0,0,0,0,0,0,0,1,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.797616,-87.797894,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.797616,-87.797894,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.781416,-87.77653199999996,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.781416,-87.77653199999996,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.773215,-87.60088,0,0,0,1,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.773215,-87.60088,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
41.822536,-87.66634300000004,0,0,1,0,0,0,0,0,0,9,38,76,12,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,0,0,0,65.42857142857143,55.0,3.571428571428572,4.0,9.757142857142854,0.0,0,0,0,67.14285714285714,58.35714285714285,2.7857142857142856,4.928571428571429,10.285714285714286,0.0715,2,2,0,2,2,0
